Code AGB,ingredient_name_fr,ingredient_name_en,co2_per_kg,water_L_per_kg,energy_MJ_per_kg
25575,"Sandwich pain de mie complet, thon, crudités, mayonnaise","Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise",5.3894198186829,0.8222771055000001,44.1
25544,"Sandwich pain de mie, garnitures diverses","Sandwich made with loaf bread, various filling",5.137222869041899,0.9640478495000001,37.6
25434,"Sandwich panini, jambon cru, mozzarella, tomates","Sandwich made with panini bread, raw cured ham, mozzarella cheese and tomato",8.828187469496898,1.0634973815,47.8
25523,"Toasts ou Canapés salés, garnitures diverses",Canapés (toasts w various toppings),3.5173857940069,0.46628456349999997,25.5
7815_2,Wrap végétarien,"Wheat tortilla wrap, filled with soy-based, vegetarian",3.283356023269,1.3284516290000001,58.9
25930,"Bouillon de boeuf, déshydraté reconstitué","Broth, stock or bouillon, beef",0.22647716520090005,0.052300638929,2.32
25948,"Bouillon de légumes, déshydraté reconstitué","Broth, stock or bouillon, vegetables",0.20048863990770005,0.07495662388899998,2.58
25947,Bouillon de volaille,"Broth, stock or bouillon, poultry",0.2052059322772,0.07690843385899998,2.26
25913,"Soupe à la carotte, préemballée à réchauffer","Soup, carrots, prepacked, to be reheated",0.9219127903544999,0.22826411110000003,16.6
25949,"Soupe à la tomate et aux vermicelles, déshydratée reconstituée","Soup, tomato and vermicelli, dehydrated and reconstituted",1.0864885840762402,0.36883367997,38.9
25933,"Soupe à la tomate et aux vermicelles, préemballée à réchauffer","Soup, tomatoes and vermicelli, prepacked, to be reheated",1.1902012675705003,0.3605569066,18.7
25935,"Soupe à la tomate, déshydratée reconstituée","Soup, tomatoes, dehydrated and reconstituted",0.75084803857324,0.15830706097,36.6
25914,"Soupe à la tomate, préemballée à réchauffer","Soup, tomatoes, prepacked, to be reheated",0.8550235188615,0.14998354109999998,16.4
25928,"Soupe à la volaille et aux légumes, déshydratée reconstituée","Soup, chicken and vegetables, dehydrated and reconstituted",0.2798809370302399,0.17992083587,2.97
25901,"Soupe à la volaille et aux légumes, préemballée à réchauffer","Soup, chicken and vegetables, prepacked, to be reheated",0.2798809370302399,0.17992083587,2.97
25950,"Soupe à la volaille et aux vermicelles, déshydratée reconstituée","Soup, chicken and vermicelli, dehydrated and reconstituted",1.7183652795272395,0.63747359257,41.5
25908,"Soupe à la volaille et aux vermicelles, préemballée à réchauffer","Soup, chicken and vermicelli, prepacked, to be reheated",1.8211481187304999,0.6292564845999999,21.3
25942,"Soupe à l'oignon, déshydratée reconstituée","Soup, onions, dehydrated and reconstituted",4.533177449732239,2.32871002167,52.8
25910,"Soupe à l'oignon, préemballée à réchauffer","Soup, onions, prepacked, to be reheated",4.636963058848498,2.3208684876000003,32.6
25923,"Soupe asiatique, avec pâtes, déshydratée reconstituée","Soup, Asian-style with noodles, dehydrated and reconstituted",18.98169666447624,77.33620673647002,138.0
25955,"Soupe asiatique, avec pâtes, préemballée à réchauffer","Soup, Asian-style with noodles, prepacked, to be reheated",19.8866343037485,77.5442240566,125.0
25957,"Soupe au cresson, déshydratée reconstituée","Soup, watercress, dehydrated and reconstituted",1.03591440619884,0.21670821877,37.7
25958,"Soupe au cresson, préemballée à réchauffer","Soup, watercress, prepacked, to be reheated",1.1387214383045,0.2083976678,17.6
25917,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",0.9471354598012403,1.1786141589699999,37.9
25953,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",1.0517327277884998,1.1705171526,17.8
25954,"Soupe au potiron, déshydratée reconstituée","Soup, pumpkin, dehydrated and reconstituted",1.4443826770492398,0.35654355847,39.6
25945,"Soupe au potiron, préemballée à réchauffer","Soup, pumpkin, prepacked, to be reheated",1.5484351711165,0.3482640605999999,19.5
25932,"Soupe aux asperges, déshydratée reconstituée","Soup, asparagus, dehydrated and reconstituted",3.03332850720024,2.1039547229699997,47.8
25968,"Soupe aux asperges, préemballée à réchauffer","Soup, asparagus, prepacked, to be reheated",3.1369573951085004,2.0960632756,27.7
25934,"Soupe aux céréales et aux légumes, déshydratée reconstituée","Soup, cereals and vegetables, dehydrated and reconstituted",1.0864885840762402,0.36883367997,38.9
25936,"Soupe aux champignons, déshydratée reconstituée","Soup, mushrooms, dehydrated and reconstituted",7.272134441576239,16.627407445969997,68.6
25912,"Soupe aux champignons, préemballée à réchauffer","Soup, mushrooms, prepacked, to be reheated",7.376233595558499,16.622740638600003,48.5
25962,"Soupe aux légumes avec fromage, préemballée à réchauffer","Soup, vegetables with cheese, prepacked, to be reheated",2.4789949392875,0.35927299299999993,19.7
25905,"Soupe aux légumes variés, déshydratée reconstituée","Soup, mixed vegetables, dehydrated and reconstituted",0.9043081372292402,0.31348856307,37.3
25903,"Soupe aux légumes variés, préemballée à réchauffer","Soup, mixed vegetables, prepacked, to be reheated",1.0089006950305002,0.3051994971,17.2
25964,"Soupe aux légumes verts, déshydratée reconstituée","Soup, green vegetables, dehydrated and reconstituted",2.09952537290424,1.1832561329699998,43.4
25963,"Soupe aux légumes verts, préemballée à réchauffer","Soup, green vegetables, prepacked, to be reheated",2.2040506022015,1.1751602016,23.3
25900,"Soupe aux lentilles, préemballée à réchauffer","Soup, lentils, prepacked, to be reheated",0.9032043838764999,0.1694336807,16.7
25925,"Soupe aux poireaux et pommes de terre, déshydratée reconstituée","Soup, leek and potato, dehydrated and reconstituted",0.7795451428836401,0.16198575617,36.5
25907,"Soupe aux poireaux et pommes de terre, préemballée à réchauffer","Soup, leek and potato, prepacked, to be reheated",0.8830237744964999,0.15366305310000003,16.4
25965,"Soupe aux pois cassés, préemballée à réchauffer","Soup, split peas, prepacked, to be reheated",0.9032043838764999,0.1694336807,16.7
25915,"Soupe chorba frik, à base de viande et de frik","Soup, chorba frik, w meat and frik",8.742481238646603,0.9002958628,34.5
25919,"Soupe de poissons et / ou crustacés, déshydratée reconstituée","Soup, fish and/or crustacean, dehydrated and reconstituted",17.886328713416237,1.8493198199699998,151.0
25904,"Soupe de poissons et / ou crustacés, préemballée à réchauffer","Soup, fish and/or crustacean, prepacked, to be reheated",17.992606618618495,1.8413717935999998,131.0
25967,Soupe froide type Gaspacho ou Gazpacho,"Soup, gazpacho, cold",0.8550235188615,0.14998354109999998,16.4
25924,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",8.05521392427524,0.85219804567,45.4
25956,"Soupe minestrone, déshydratée reconstituée","Soup, minestrone, dehydrated and reconstituted",3.24379916671624,1.8580710959700002,49.6
25916,"Soupe minestrone, préemballée à réchauffer","Soup, minestrone, prepacked, to be reheated",3.348451470828501,1.8501250016,29.5
13712,"Abricot au sirop léger, appertisé, égoutté","Apricot, canned in light syrup, drained",2.6126006037750003,2.0162265691999997,44.0
13713,"Abricot au sirop léger, appertisé, non égoutté","Apricot, canned in light syrup, not drained",1.5369842447940998,1.1888850810000002,25.9
13714,"Abricot au sirop, appertisé, égoutté","Apricot, in syrup, canned, drained",2.6591662981089996,2.0517096767000003,44.7
13715,"Abricot au sirop, appertisé, non égoutté","Apricot, in syrup, canned, not drained",1.5369842447940998,1.1888850810000002,25.9
13000,"Abricot, dénoyauté, cru","Apricot, pitted, raw",2.9029007445826576,2.0792960687000006,19.4
13001,"Abricot, dénoyauté, sec","Apricot, pitted, dried",6.2149047446471,10.835013007300002,33.5
13716,"Ananas au sirop et jus d'ananas, appertisé, égoutté","Pineapple, in pineapple juice and syrup, canned, drained",3.2363080387009995,0.7903763338,45.5
13717,"Ananas au sirop et jus d'ananas, appertisé, non égoutté","Pineapple, in pineapple juice and syrup, canned, not drained",1.9610763841150998,0.481748759,27.6
13718,"Ananas au sirop léger, appertisé, égoutté","Pineapple, in light syrup, canned, drained",3.256318673835,0.7950913403,45.9
13719,"Ananas au sirop léger, appertisé, non égoutté","Pineapple, in light syrup, canned, not drained",1.9610763841150998,0.481748759,27.6
13002,"Ananas, pulpe, cru","Pineapple, pulp, raw",2.7225009619458533,0.6046210039299998,12.5
13005,"Banane, pulpe, crue","Banana, pulp, raw",1.817356510583468,0.5714947836999998,10.2
13089,"Banane, pulpe, sèche","Banana, pulp, dried",4.389224411819101,24.1894977593,105.0
13113,"Canneberge ou cranberry, crue","Cranberry, raw",3.2557139809386584,27.9371631127,20.3
13054,"Carambole, pulpe, crue","Carambola, pulp, raw",1.1073280442266578,0.9544513106999999,6.64
13007,"Cassis, cru","Black currant, raw",3.805401087926658,1.2440583107000003,33.7
13008,"Cerise, dénoyautée, crue","Cherry, pitted, raw",3.488171433982658,6.7495027687,23.8
13067,"Citron vert ou Lime, pulpe, cru","Lime, pulp, raw",1.1403707314055966,11.0166241531,6.58
13009,"Citron, pulpe, cru","Lemon, pulp, raw",1.527181943261364,12.590910730700001,8.46
13125,"Citron, zeste, cru","Lemon zest, raw",1.89001445629193,14.696972714200001,9.91
13024_2,"Clémentine, pulpe, crue","Clementine, pulp, raw",2.6040216577919297,65.94344971419999,14.0
13010,"Coing, cru","Quince, raw",1.123071881172921,0.61722869264,6.45
13038,Compote de pomme,Apple compote,2.3344665615709004,0.9138357595000002,28.0
13108,"Compote, tout type de fruits","Fruits compote, miscellaneous",2.1952213509019,1.0948605325,27.6
13109,"Compote, tout type de fruits, allégée en sucres","Fruits compote, miscellaneous, reduced sugar",2.1898479820834,0.776515708,26.0
13129,"Compote, tout type de fruits, allégée en sucres, rayon frais","Fruits compote, miscellaneous, reduced sugar, refrigerated",2.2313596522969004,0.7790201765,27.6
0003,Coulis de fraise,"Strawberry, coulis",6.479958342471199,10.9962680124,
0004,Coulis de framboise,"Raspberry, coulis",6.1244245564772,4.172430351199999,
13011,"Datte, pulpe et peau, sèche","Date, pulp and peel, dried",5.781129636483311,-17.2398421969,19.1
13152,"Dessert de fruits, tout type de fruits (en taux de sucres : compotes allégées en sucres < desserts de fruits < compotes allégée)","Fruits dessert, all types (fruits dessert's sugar content is less than fruits compote but more than fruits compote reduced sugar)",2.5359874419759003,1.7743586274999998,29.1
13063,"Figue de Barbarie, pulpe et graines, crue","Prickly pear, pulp and seeds, raw",0.7744766527823942,1.4225256039800003,5.2
13012,"Figue, crue","Fig, raw",1.222635084132658,8.032849794700002,8.21
13013,"Figue, sèche","Fig, dried",2.1561885284533098,22.7935609231,18.0
13014_1,"Fraise, crue","Strawberry, raw",1.0660380009804102,6.66450849614,8.06
13014_2,"Fraise, de saison, crue","Strawberry, in-season, raw",1.02223028192541,4.675887920139999,7.74
13014_3,"Fraise, hors-saison, crue","Strawberry, off-season, raw",1.1826076318114103,12.00352382914,8.93
13015,"Framboise, crue","Raspberry, raw",3.089470494765445,2.35042037272,15.2
13136,"Framboise, surgelée, crue","Raspberry, frozen, raw",3.6307106627576298,2.4530551569,33.2
13016,"Fruit de la passion ou maracudja, pulpe et pépins, cru","Passion fruit, pulp and pips, raw",1.8752993014797796,2.9787663956,11.2
13997,"Fruits rouges, crus (framboises, fraises, groseilles, cassis)","Red berries (raspberries, strawberries, red currants, black currants) , raw",3.089470494765445,2.35042037272,15.2
13083,"Goyave, pulpe, crue","Guava, pulp, raw",2.3790847070086576,2.9902347967000007,14.6
13018,"Grenade, pulpe et pépins, crue","Pomegranate, pulp and pips, raw",0.9974236218509211,0.61359047464,5.59
13110,"Griotte, crue","Morello cherry, raw",2.08093816342978,6.510653595600001,12.8
13020,"Groseille à maquereau, crue","Gooseberry, raw",2.7987262898008387,3.5774169167,23.4
13019,"Groseille, crue","Red currant, raw",3.787385033990921,1.23988303464,32.8
13066,"Kaki, pulpe, cru","Persimmon, pulp, raw",1.8996186346629211,1.4697668736399998,10.1
13021,"Kiwi, pulpe et graines, cru","Kiwi fruit, pulp and seeds, raw",2.0027569042974,2.7318925997500005,11.7
13549,"Kumquat, sans pépin, cru","Kumquat, without pips, raw",1.153973071465597,10.926531153100001,7.06
13023,"Litchi, pulpe, cru","Lychee, pulp, raw",1.1073280442266578,0.9544513106999999,6.64
13708,"Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, égoutté","Fruit cocktail or salad, canned in light syrup, drained",2.3918194784519997,5.021596540799999,42.2
13709,"Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, non égoutté","Fruit cocktail or salad, canned in light syrup, not drained",1.4499223735120998,3.04613702,25.6
13706,"Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, égoutté","Fruit cocktail or salad, canned in syrup, drained",2.7508852563149992,4.979749100799999,44.3
13707,"Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, non égoutté","Fruit cocktail or salad, canned in syrup, not drained",1.4499223735120998,3.04613702,25.6
13024_1,"Mandarine, pulpe, crue","Mandarin, pulp, raw",0.9366249718175967,10.9277949901,7.45
13025_2,"Mangue importée par avion, pulpe, crue","Mango, pulp, raw (Brazil by plane)",23.28420939053866,1.2123653717,154.0
13025_1,"Mangue importée par bateau, pulpe, crue","Mango, pulp, raw",1.4555944246986579,0.9639458516999999,8.95
13026,"Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru","Melon, cantaloupe (ex Cavaillon or Charentais melon), pulp, raw",1.95696873317477,1.4315387423999997,13.6
13742,"Melon miel ou melon honeydew, pulpe, cru","Melon, honeydew, pulp, raw",1.95696873317477,1.4315387423999997,13.6
13029,"Mûre (de ronce), crue","Blackberry, raw",1.944586602111006,5.0407986223400005,9.68
13150,"Mûre (de ronce), surgelée, crue","Blackberry, frozen, raw",2.47043222508163,5.1375715409,26.9
13071,"Mûre noire (du mûrier), crue","Black mulberry, raw",2.4946340131266576,6.114128410699999,11.8
13028,"Myrtille, crue","Blueberry, raw",1.8432116738310058,0.35428264234,9.91
13132,"Myrtille, surgelée, crue","Blueberry, frozen, raw",2.3701026408116297,0.45527350089999996,27.2
13030,"Nectarine ou brugnon, pulpe et peau, crue","Nectarine, pulp and peel, raw",1.22730529216778,1.7556148956000002,8.09
13034,"Orange, pulpe, crue","Orange, pulp, raw",1.3552028888798149,10.493453206400002,7.94
13614,"Pamplemousse chinois, pulpe, cru","Pummelo, pulp, raw",1.5858761173055966,49.1904371531,9.03
13035,"Papaye, pulpe, crue","Papaya, pulp, raw",1.8518925491017797,1.8725501986,11.1
13036,"Pastèque, pulpe, crue","Watermelon, pulp, raw",1.3608754531413998,1.0692521906999999,9.8
13730,"Pêche au sirop léger, appertisée, égouttée","Peach, canned in light syrup, drained",2.7556039768479996,8.0317887402,46.1
13731,"Pêche au sirop léger, appertisée, non égouttée","Peach, canned in light syrup, not drained",1.5471485275271,4.515304774,25.9
13043,"Pêche, pulpe et peau, crue","Peach, pulp and peel, raw",1.1816613309549213,7.71192900764,7.16
13118,"Pêche, sèche","Peach, dried",7.3204846677936,67.66032439729999,255.0
13735,"Poire au sirop léger, appertisée, non égouttée","Pear, canned in light syrup, not drained",1.1909043465621,0.9564576869999999,24.8
13037,"Poire, pulpe et peau, crue","Pear, pulp and peel, raw",0.7744766527823942,1.4225256039800003,5.2
13107,"Poire, pulpe, crue","Pear, peeled, raw",0.7744766527823942,1.4225256039800003,5.2
13179,"Pomelo (dit Pamplemousse) jaune, pulpe, cru","Grapefruit, yellow, pulp, raw",1.8514238870813637,21.3066249937,10.5
13180,"Pomelo (dit Pamplemousse) rose, pulpe, cru","Grapefruit, red or pink, pulp, raw",1.8514238870813637,21.3066249937,10.5
13040,"Pomelo (dit Pamplemousse), pulpe, cru","Grapefruit, pulp, raw",1.8514238870813637,21.3066249937,10.5
13085,"Pomme Canada, pulpe, crue","Apple, Canada, pulp, raw",0.816471243336839,0.5424136776999999,5.68
13620,"Pomme Golden, pulpe et peau, crue","Apple, var. Golden, pulp and skin, raw",0.816471243336839,0.5424136776999999,5.68
13039,"Pomme, pulpe et peau, crue","Apple, pulp and peel, raw",0.816471243336839,0.5424136776999999,5.68
13176,"Pomme, pulpe, bouillie/cuite à l'eau","Apples, raw, without skin, cooked, boiled/cooked in water",2.87053359098858,0.9640291982000001,23.0
13050,"Pomme, pulpe, crue","Apple, pulp, raw",0.816471243336839,0.5424136776999999,5.68
13175,"Pomme, pulpe, rôtie/cuite au four","Apple, pulp, roasted/baked",2.849951409537312,0.9844295353,31.5
13111,"Pomme, sèche","Apple, dried",3.2895327156801,2.6575431463,120.0
13041,"Prune Reine-Claude, crue","Greengage plum, raw",2.0867330150666588,6.5108130107,12.9
13100,"Prune, crue","Plum, raw",2.0687169611309217,6.506637734640001,12.0
13042,"Pruneau, sec",Prune,6.21534773572106,26.211500341,41.2
13153,"""Purée de fruits, tout type de fruits, type """"compote sans sucres ajoutés""""""","Fruits puree, without sugar added",2.2168605990909,1.1832587275,27.7
13044,"Raisin blanc, à gros grain (type Italia ou Dattier), cru","Grape, white, raw",1.0193111227498393,4.9239504937000005,6.69
13045,"Raisin noir, cru","Grape, red, raw",1.0193111227498393,4.9239504937000005,6.69
13112,"Raisin, cru","Grape, raw",1.0193111227498393,4.9239504937000005,6.69
13046,"Raisin, sec",Raisin,2.46911825843706,19.422638056,17.7
13047,"Rhubarbe, tige, crue","Rhubarb, stalk, raw",1.4032767435439208,0.06422256864,6.51
13048,"Rhubarbe, tige, cuite, sucrée","Rhubarb, stalk, cooked, with sugar",3.4827251471654406,0.43816513580000005,26.5
13134,"Salade de fruits, crue","Fruit salad, raw",3.2639281580300996,5.4750160889999995,20.7
13126,"Sureau, baie, crue","Elderberry, berries, raw",1.8393674159266582,0.16478427069999999,8.61
13080,"Tamarin, fruit immature, pulpe, cru","Tamarind, mature fruit, pulp, raw",1.0552413985164,1.2129854257000001,5.04
15000,Amande (avec peau),"Almond, (with peel)",5.268665612837,30.9076373575,25.3
15042,"Amande, grillée, salée","Almond, grilled, salted",5.268665612837,30.9076373575,25.3
15041,"Amande, mondée, émondée ou blanchie","Almond, peeled, unpeeled or blanched",5.268665612837,30.9076373575,25.3
20581,"Arachide, bouillie/cuite à l'eau, salée","Peanut, boiled/cooked in water, w salt",8.394593658316902,14.570417297499999,22.7
15202,Beurre de cacahuète ou Pâte d'arachide,Peanut butter or peanut paste,8.122056567644002,9.271025229900001,53.2
15001,Cacahuète ou Arachide,Peanut,8.372019340597001,14.566242772499999,21.2
15037,"Cacahuète, grillée","Peanut, grilled",8.372019340597001,14.566242772499999,21.2
15002,"Cacahuète, grillée, salée","Peanut, grilled, salted",8.372019340597001,14.566242772499999,21.2
15039,"Châtaigne ou Marron, appertisé","Chestnut, canned",3.8763956827981,3.192589068,40.4
15020,"Châtaigne, bouillie/cuite à l'eau","Chestnut, boiled/cooked in water",4.55940838233719,4.5552112839,29.3
15024,"Châtaigne, crue","Chestnut, raw",3.8826297019120095,4.9233339651,23.6
15021,"Châtaigne, grillée","Chestnut, grilled",3.8052983038661896,4.5370023049,24.0
15047,"Chia, graine, séchée","Seeds, chia, dried",6.984037088890378,8.2500148432,31.1
15013,Crème de marrons,Chestnut cream,4.4399754329796,3.3956799643000006,53.9
15016,"Crème de marrons vanillée, appertisée","Chestnut cream, vanilla flavoured, canned",4.0113166399931,3.07186897,48.9
15028,"Cucurbitacées, graine","Cucurbitacea, seed",6.984037088890378,8.2500148432,31.1
9570,Farine de châtaigne,Chestnut flour,4.780588770826299,5.8714332164,30.0
15052,"Lin, brun, graine","Flaxseed, brown",7.059257734455,2.2301692909999997,29.0
15034,"Lin, graine",Flaxseed,7.059257734455,2.2301692909999997,29.0
15032,"Luzerne, graine","Alphalfa seeds, raw",6.984037088890378,8.2500148432,31.1
15029,"Luzerne, graine germée","Alfalfa seeds, sprouted, raw",6.984037088890378,8.2500148432,31.1
15048,Mélange apéritif de graines (non salées) et fruits séchés,Mix of unsalted grains/nuts and dried fruit,5.230031992726001,20.704063144800003,23.9
15049,Mélange apéritif de graines (non salées) et raisins secs,Mix of unsalted grains/nuts and raisins,5.230031992726001,20.704063144800003,23.9
15018,Mélange apéritif de graines salées et raisins secs,Mix of salted grains/nuts and raisins,5.230031992726001,20.704063144800003,23.9
15004,Noisette,Hazelnut,9.625230552572003,11.717610560499999,34.2
15033,Noisette grillée,"Hazelnut, grilled",10.010545503846002,11.8246290875,37.1
15050,"Noisette grillée, salée","Hazelnut, grilled, salted",10.010545503846002,11.8246290875,37.1
15019,"Noix de cajou, grillée, salée","Cashew nut, grilled, salted",7.123258374437,14.874476801499998,26.4
15014,"Noix de coco, amande immature, fraîche","Coconut, immature kernel, fresh",4.825914452107378,12.406460928200001,24.0
15006,"Noix de coco, amande mûre, fraîche","Coconut, ripe kernel, fresh",4.825914452107378,12.406460928200001,24.0
15007,"Noix de coco, amande, sèche","Coconut, kernel, dried",4.825914452107378,12.406460928200001,24.0
15027,Noix de macadamia,Macadamia nut,7.315418870297,8.946424872499998,41.6
15043,"Noix de macadamia, grillée, salée","Macadamia nut, grilled, salted",7.315418870297,8.946424872499998,41.6
15026,Noix de pécan,Pecan nut,7.315418870297,8.946424872499998,41.6
15046,"Noix de pécan, salées","Pecan nut, salted",7.315418870297,8.946424872499998,41.6
15008,Noix du Brésil,Brazil nut,14.768636038757,17.513286538499997,22.8
15023,"Noix, fraîche","Walnut, fresh",8.227232266659,9.085267088,48.0
15005,"Noix, séchée, cerneaux","Walnut, dried, husked",8.227232266659,9.085267088,48.0
15201,"Pâte d'amande, préemballée","Almond paste or marzipan, prepacked",4.354703598215,17.141009747600002,31.5
15025,Pignon de pin,Pine nuts,8.372019340597001,14.566242772499999,21.2
15044,"Pistache, grillée","Pistachio nut, grilled",14.431826128307382,15.084373288200002,29.7
15009,"Pistache, grillée, salée","Pistachio nut, grilled, salted",14.431826128307382,15.084373288200002,29.7
15010,"Sésame, graine",Sesame seed,4.88546763534619,1.5590761468999998,22.5
15035,"Sésame, graine décortiquée","Sesame seed, husked",10.407565732017382,3.1283203812,45.2
15038,"Sésame, grillé, graine décortiquée","Sesame seed, grilled, husked",10.407565732017382,3.1283203812,45.2
20901,"Soja, graine entière","Soybean, whole grain",2.4957846279341998,0.27542640547999997,11.0
15203,Tahin ou Purée de sésame,Tahini (sesame paste),5.6989968153506,1.5146365409000002,33.7
15011,"Tournesol, graine",Sunflower seed,5.8254228197990985,1.0370359969999998,23.8
15045,"Tournesol, graine, grillé, salé","Sunflower seed, grilled, salted",5.8254228197990985,1.0370359969999998,23.8
20067,"Artichaut, appertisé, égoutté","Artichoke, canned, drained",4.043099638605,0.31838371879999994,24.6
20155,"Artichaut, coeur, appertisé, égoutté","Artichoke, heart, canned, drained",4.043099638605,0.31838371879999994,24.6
20052,"Artichaut, cru","Artichoke, globe, raw",5.11187820720158,0.1748345828,16.1
20000,"Artichaut, cuit","Artichoke, globe, cooked",4.12694839824818,0.454377508,30.0
20156,"Artichaut, fond, appertisé, égoutté","Artichoke base, canned, drained",4.33783084629,0.35006254200000003,27.3
20232,"Artichaut, fond, surgelé, cru","Artichoke base, frozen, raw",2.814826482502999,0.20337435029999998,23.9
20076,"Asperge, appertisée, égouttée","Asparagus, canned, drained",4.2554413697190006,4.1370996163000004,29.2
20282,"Asperge, blanche ou violette, pelée, crue","Asparagus, white or purple, peeled, raw",3.27839539679228,4.359813397600001,18.6
20001,"Asperge, bouillie/cuite à l'eau","Asparagus, boiled/cooked in water",5.712002588193889,5.428077408299999,39.7
20073,"Asperge, pelée, crue","Asparagus, peeled, raw",3.0095950176447803,4.355572067100001,18.5
20279,"Asperge, verte, crue","Asparagus, green, raw",3.27839539679228,4.359813397600001,18.6
20053,"Aubergine, crue","Eggplant, raw",0.9439486490736528,0.5508814431,7.41
20002,"Aubergine, cuite","Eggplant, cooked",2.3202799958096407,0.8206037853000001,20.4
13004,"Avocat, pulpe, cru","Avocado, pulp, raw",3.1052367580834668,23.668607836699998,14.1
20198,"Bambou, pousse, crue","Bamboo shoots, raw",2.264573052962986,3.259902642,13.7
20188,"Bambou, pousses, appertisées, égouttées","Bamboo shoots, canned, drained",3.9703412256479997,3.1923924215,29.3
53100,"Banane plantain, crue","Plantain banana, raw",1.5186840902696526,5.6298909077,8.4
20004,"Bette ou blette, crue","Swiss chard, raw",1.1619481802284,0.316032394,9.21
20005,"Bette ou blette, cuite","Swiss chard, cooked",2.9024243396909997,0.6367654089999999,26.6
20091,"Betterave rouge, crue","Beetroot, raw",0.8148872871434978,0.3840947346,4.85
20003,"Betterave rouge, cuite","Beetroot, cooked",2.3095026699592007,0.6873474778,18.7
20057,"Brocoli, cru","Broccoli, raw",1.90173879531471,1.0078657427,10.9
20006,"Brocoli, cuit","Broccoli, cooked",3.3289248873931796,1.2807688409999998,24.3
20259,"Brocoli, purée","Broccoli, puree",3.10832289847731,1.2309504546999999,22.6
20204,"Brocoli, surgelé, cru","Broccoli, frozen, raw",2.115180268329999,1.0073290203,22.9
20205,"Brocoli, surgelé, cuit","Broccoli, frozen, cooked",2.7587140773159997,1.2143192539999998,31.0
20054,"Cardon, cru","Cardoon, raw",1.48421972912534,0.08294509270000001,10.5
20241,"Cardon, cuit","Cardoon, cooked",3.2799375703497105,0.363500097,28.2
20007,"Carotte, appertisée, égouttée","Carrot, canned, drained",2.5116918338819,0.5342305788999999,22.5
20009,"Carotte, crue","Carrot, raw",0.7922780875744979,0.36169017459999997,5.53
20008,"Carotte, cuite","Carrot, cooked",2.68059848608759,0.7446528945,21.9
20261,"Carotte, purée","Carrots, puree",1.9479064674577324,0.6321796390000001,18.4
20208,"Carotte, surgelée, crue","Carrot, frozen, raw",1.2264173592160001,0.4318837583,19.7
20209,"Carotte, surgelée, cuite","Carrot, frozen, cooked",1.719674060482,0.542125529,27.1
26257,"Carottes râpées, avec sauce, préemballées",Grated carrots,2.718342256300899,1.2405903101999998,28.8
20078,"Céleri branche, appertisé, égoutté","Celery stalk, canned, drained",3.2335526357759,0.6208575339000001,26.2
20023,"Céleri branche, cru","Celery stalk, raw",1.4311680858031368,0.45642691154000004,9.27
20024,"Céleri branche, cuit","Celery stalk, cooked",2.9475498789282404,0.7514177295000001,23.1
20055,"Céleri-rave, cru","Celeriac, raw",0.9884973256016529,0.4123981346999999,6.31
20025,"Céleri-rave, cuit","Celeriac, cooked",2.68059848608759,0.7446528945,21.9
20278,"Céleri-rave, purée","Celeriac, puree",1.9280392889606324,0.6284891062000001,17.0
20105,"Champignon, morille, crue","Morel, raw",12.34579249637234,56.1903227587,79.6
20162,"Chicorée rouge, crue","Red endive, raw",1.1415675362323403,0.4772783787,11.6
20163,"Chicorée verte, crue","Green endive, raw",1.1415675362323403,0.4772783787,11.6
20116,"Chou blanc, cru","White cabbage, raw",1.5242351512651997,0.4998076096,9.41
20221,"Chou chinois (pak-choi ou pé-tsai), cuit","Chinese cabbage (nappa cabbage or bok choy), cooked",3.2047463113901307,0.3454284574,24.2
20167,"Chou chinois ou pak-choi ou pé-tsai, cru","Chinese cabbage (nappa cabbage or bok choy), raw",1.695449782808286,0.07385971760000001,7.76
20077,"Chou de Bruxelles, appertisé, égoutté","Brussels sprout, canned, drained",2.6021279088959,0.2535022749,20.8
20058,"Chou de Bruxelles, cru","Brussels sprout, raw",1.124835564389509,0.0600448068,6.73
20013,"Chou de Bruxelles, cuit","Brussels sprout, cooked",2.7380431661051703,0.30497237140000005,20.9
20206,"Chou de Bruxelles, surgelé, cru","Brussels sprout, frozen, raw",1.5662072827880003,0.1568321673,20.3
20207,"Chou de Bruxelles, surgelé, cuit","Brussels sprout, frozen, cooked",2.116393609972,0.220830064,27.9
20218,"Chou frisé, cru","Curly kale, raw",1.426662497125986,0.06962297600000002,7.67
20219,"Chou frisé, cuit","Curly kale, cooked",3.1927282284190297,0.3442476266,23.5
20280,"Chou romanesco ou brocoli à pomme, cru","Romanesco cauliflower or romanesco broccoli, raw",1.44162405553771,0.0730838867,8.41
